id,type,model,status,lost_by,date,nearest_location,geo,unit,tags
8222,Self-propelled artillery,152mm 2S3(M) 'Akatsiya',Captured,Russia,2022-08-28,Kyiv oblast,,114th Motor Rifle Regiment,V
8627,Self-propelled artillery,152mm 2S19(M1) 'Msta-S',Destroyed,Russia,2022-08-28,"Semenivka, Izium raion","49.13649,37.17345",,Turretless
12305,Self-propelled artillery,120mm 2S23 'Nona-SVK',Destroyed,Russia,2022-08-28,"Dovhenke, Izium raion","49.02390,37.32397",752nd Motor Rifle Regiment,Turretless
14716,Infantry fighting vehicles,BTR-80,Destroyed,Russia,2022-08-28,"Snizhkivka, Izium raion","49.160850,37.237841",,
19525,Tanks,T-90A,Destroyed,Russia,2022-08-28,Kherson oblast,,,
588,Tanks,T-80U,Destroyed,Russia,2022-08-29,"Donetske, Izium raion","49.146622,37.246640",,
7663,Drones,'Orlan-10' reconnaissance UAV,Captured,Russia,2022-08-29,Zaporizhzhia oblast,,,
23603,"Command posts, communication",R-149MA1 command and staff vehicle,Destroyed,Russia,2022-08-29,"Donetske, Izium raion","49.14651,37.27085",,
24060,Other,APA-5D airfield starter vehicle,Destroyed,Russia,2022-08-29,"Chornobaivka, Kherson raion","46.672889,32.517083",,
24061,Other,APA-5D airfield starter vehicle,Destroyed,Russia,2022-08-29,"Chornobaivka, Kherson raion","46.672713,32.516896",,
7714,Infantry fighting vehicles,BTR-82A(M),Destroyed,Russia,2022-08-30,"Novozlatopil (Malynivka hromada), Polohy raion","47.66096,36.57006",336th Separate Guards Naval Infantry Brigade,Z
7715,Transport,KamAZ 8x8,Destroyed,Russia,2022-08-30,"Nova Kakhovka, Kakhovka raion","46.752936,33.327490",Moskva (ex-Western) Military District,Additional armour
7716,Transport,KamAZ 6x6,Destroyed,Russia,2022-08-30,"Nova Kakhovka, Kakhovka raion","46.753172,33.327366",,
7717,Transport,KamAZ 6x6,Destroyed,Russia,2022-08-30,"Nova Kakhovka, Kakhovka raion","46.753354,33.327333",,
7721,Infantry fighting vehicles,BMD-2,Destroyed,Russia,2022-08-30,"Blahodatne (Zavodske hromada), Mykolaiv raion","47.051203,32.561954",VDV (Russian Airborne Forces),
7723,Infantry fighting vehicles,BTR-82A(M),Damaged,Russia,2022-08-30,"Izium raion, Kharkiv oblast",,,
7736,Tanks,T-72*,Destroyed,Russia,2022-08-30,"Vremivka, Volnovakha raion",,,"Turretless, Mine plow/roller"
7740,Infantry fighting vehicles,BMP-2(K),Destroyed,Russia,2022-08-30,"Mazanivka, Kramatorsk raion","49.00106,37.3579",,V
8982,Transport,KamAZ 6x6,Destroyed,Russia,2022-08-30,"Nechvolodivka, Kupiansk raion","49.703816,37.497839",,KUNG
9303,Infantry fighting vehicles,MT-LB(V),Captured,Russia,2022-08-30,"Izium, Izium raion",,488th Motor Rifle Regiment,
9795,Tanks,T-72B3 Obr. 2016,Destroyed,Russia,2022-08-30,"Staromaiorske, Volnovakha raion",,,Turretless
12312,"Command posts, communication",R-149MA1 command and staff vehicle,Destroyed,Russia,2022-08-30,"Drobysheve, Kramatorsk raion","49.037042,37.721532",,"Z, V"
18048,Transport,Unknown truck,Destroyed,Russia,2022-08-30,"Nova Kakhovka, Kakhovka raion","46.753301,33.327362",,Shattered
18049,Transport,Unknown truck,Destroyed,Russia,2022-08-30,"Nova Kakhovka, Kakhovka raion","46.753368,33.327312",,Shattered
18050,Transport,Unknown truck,Destroyed,Russia,2022-08-30,"Nova Kakhovka, Kakhovka raion","46.753528,33.327260",,"Shattered, Flipped"
18060,Infantry fighting vehicles,MT-LB(V),Destroyed,Russia,2022-08-30,East Ukraine,,,Turretless
20625,Infantry mobility vehicles,Iveco LMV,Damaged,Russia,2022-08-30,,,,Z
1564,Infantry fighting vehicles,BMP-2(K),Captured,Russia,2022-08-31,"Ivanivka, Beryslav raion","47.475082,33.386086",11th Separate Guards Air Assault Brigade,"Z, ⧸, Additional armour"
7738,Infantry fighting vehicles,BMP-2(K),Destroyed,Russia,2022-08-31,South Ukraine,,,V
7739,Infantry fighting vehicles,BMP-2(K),Destroyed,Russia,2022-08-31,East Ukraine,,,"Turretless, Z"
7743,Infantry fighting vehicles,BMP-3,Destroyed,Russia,2022-08-31,"Rivnopil (Velyka Novosilka hromada), Volnovakha raion","47.794909,36.683515",,
7744,Infantry fighting vehicles,BMP-3,Destroyed,Russia,2022-08-31,,,,"Turretless, Shattered"
7748,Self-propelled artillery,152mm 2S3(M) 'Akatsiya',Destroyed,Russia,2022-08-31,"Kudiivka, Kharkiv raion","50.30208485379586,36.2845644512268",,
7750,Drones,'Orlan-10' reconnaissance UAV,Destroyed,Russia,2022-08-31,"Barvinkove, Izium raion",,,Shattered
7751,Infantry mobility vehicles,UAZ-394511 'Esaul',Destroyed,Russia,2022-08-31,"Popasna, Siverskodonetsk raion","48.64163,38.41838",Rosgvardiya,Z
7801,Tanks,T-80BV,Destroyed,Russia,2022-08-31,"Mala Seidemynukha, Beryslav raion","47.149583,33.028611",,
7870,Infantry fighting vehicles,BMP-2(K),Destroyed,Russia,2022-08-31,"Rivnopil (Velyka Novosilka hromada), Volnovakha raion","47.796575,36.704582",,"Z, V, PL-1"
8508,Tanks,T-72B3,Destroyed,Russia,2022-08-31,"Sukha Kamianka, Izium raion","49.072735,37.337426",,Mine plow/roller
8866,Transport,Ural-4320,Destroyed,Russia,2022-08-31,"Bilohorivka, Siverskodonetsk raion","48.920678,38.250177",,
8867,Transport,Ural-4320,Destroyed,Russia,2022-08-31,"Bilohorivka, Siverskodonetsk raion","48.920705,38.25018",,
9793,"Command posts, communication",R-149MA1 command and staff vehicle,Destroyed,Russia,2022-08-31,"Dovhenke, Izium raion","49.022533,37.324247",,
11472,Anti-aircraft systems,MT-LBVM(K) with ZU-23 AA gun,Destroyed,Russia,2022-08-31,"Neskuchne, Volnovakha raion","47.81620,36.79317",,
12240,Tanks,T-72B(1),Captured,Russia,2022-08-31,,,,V
12696,Infantry fighting vehicles,BMP-3 Obr. 2020,Destroyed,Russia,2022-08-31,Kharkiv oblast,,,"Turretless, Shattered"
12824,Engineering,BREM-1(M) armoured recovery vehicle,Destroyed,Russia,2022-08-31,"Konotop raion, Sumy oblast",,,
12830,Infantry mobility vehicles,ASN-233115 'Tigr-M SpN',Destroyed,Russia,2022-08-31,"Deptivka, Konotop raion","51.02487,33.07271",,
13487,Infantry fighting vehicles,BMP-1(P),Captured,Russia,2022-08-31,Kharkiv oblast,,,V
13960,Self-propelled artillery,122mm 2S1 'Gvozdika',Destroyed,Russia,2022-08-31,Kherson oblast,,,Z
13961,Self-propelled artillery,122mm 2S1 'Gvozdika',Destroyed,Russia,2022-08-31,Kherson oblast,,,"Turretless, Z, ☐"
14171,Tanks,T-80BVK,Destroyed,Russia,2022-08-31,"Davydovske (Petrivka), Volnovakha raion",,,
14294,Tanks,T-80BV,Destroyed,Russia,2022-08-31,"Davydovske (Petrivka), Volnovakha raion",,,Turretless
14958,Infantry fighting vehicles,BMP-3,Captured,Russia,2022-08-31,"Velyka Novosilka, Volnovakha raion",,70th Guards Motor Rifle Regiment,
15073,Transport,KamAZ 6x6,Destroyed,Russia,2022-08-31,"Krupychpole, Pryluky raion",,,Shattered
15197,Infantry fighting vehicles,BMD-4M,Destroyed,Russia,2022-08-31,"Volodymyrivka, Bakhmut raion","48.66276,38.19487",VDV (Russian Airborne Forces),"Turretless, Shattered"
15339,Self-propelled artillery,152mm 2S19(M1) 'Msta-S',Destroyed,Russia,2022-08-31,"Maloriazantseve, Siverskodonetsk raion","48.893778,38.365367",,"Turretless, Shattered"
15340,Self-propelled artillery,152mm 2S19(M1) 'Msta-S',Destroyed,Russia,2022-08-31,"Maloriazantseve, Siverskodonetsk raion","48.893776,38.365945",,"Turretless, Z"
15524,Transport,Ural-4320,Destroyed,Russia,2022-08-31,"Topolivka, Siverskodonetsk raion","48.848241,38.315460",,
15681,Transport,KamAZ 6x6,Destroyed,Russia,2022-08-31,,,,
15707,Infantry fighting vehicles,BTR-82A(M),Destroyed,Russia,2022-08-31,Kherson oblast,,,Turretless
16074,Drones,'Eleron-3' reconnaissance UAV,Destroyed,Russia,2022-08-31,Kharkiv oblast,,,
16269,Drones,'Orlan-10' reconnaissance UAV,Destroyed,Russia,2022-08-31,"Izium raion, Kharkiv oblast",,,
16271,Drones,'Orlan-10' reconnaissance UAV,Destroyed,Russia,2022-08-31,"Izium raion, Kharkiv oblast",,,
17416,Transport,Ural-4320,Destroyed,Russia,2022-08-31,"Serebrianka reserve, Siverskodonetsk raion",,,
17434,Infantry fighting vehicles,BMP-1(P),Destroyed,Russia,2022-08-31,,,,"Turretless, Shattered"
17557,Infantry fighting vehicles,BMP-2(K),Destroyed,Russia,2022-08-31,"Popasna, Siverskodonetsk raion",,,"Turretless, Shattered"
17558,Infantry fighting vehicles,BMP-2(K),Destroyed,Russia,2022-08-31,"Popasna, Siverskodonetsk raion",,,Turretless
17559,Transport,KamAZ 6x6,Destroyed,Russia,2022-08-31,"Popasna, Siverskodonetsk raion",,,Shattered
17596,Rocket and missile artillery,122mm 2B17M BM-21-1 (for 9K51M 'Tornado-G'),Destroyed,Russia,2022-08-31,Zaporizhzhia oblast,,,
17681,Infantry fighting vehicles,BMD-2,Destroyed,Russia,2022-08-31,Luhansk oblast,,VDV (Russian Airborne Forces),Turretless
17682,Infantry fighting vehicles,BMD-2,Destroyed,Russia,2022-08-31,Luhansk oblast,,VDV (Russian Airborne Forces),Turretless
17683,Infantry fighting vehicles,BMD-2,Destroyed,Russia,2022-08-31,Luhansk oblast,,VDV (Russian Airborne Forces),Turretless
17710,Transport,Ural-43206,Destroyed,Russia,2022-08-31,"Popasna, Siverskodonetsk raion",,,
19884,Self-propelled artillery,152mm 2S19(M1) 'Msta-S',Destroyed,Russia,2022-08-31,"Maloriazantseve, Siverskodonetsk raion","48.893721,38.364597",,
23400,Infantry fighting vehicles,MT-LBVM(K),Destroyed,Russia,2022-08-31,"Borshchova, Kharkiv raion",,,
23438,Tanks,T-72B3 Obr. 2016,Destroyed,Russia,2022-08-31,"Izium raion, Kharkiv oblast",,,"Turretless, Z"
24699,Infantry fighting vehicles,BMP-2(K),Destroyed,Russia,2022-08-31,"Bohorodychne, Kramatorsk raion","49.0214,37.49835",,V
28390,Drones,'Orlan-10' reconnaissance UAV,Captured,Russia,2022-08-31,Donetsk oblast,,,
31521,Transport,KamAZ 6x6 fuel tanker,Destroyed,Russia,2022-08-31,Kharkiv oblast,,,
31569,Transport,KamAZ 6x6,Destroyed,Russia,2022-08-31,"Velyki Prokhody, Kharkiv raion","50.217861,36.31575",Rosgvardiya,
33842,Tanks,T-72*,Destroyed,Russia,2022-08-31,,,,"Turretless, Shattered"
40555,Transport,Ural-4320,Destroyed,Russia,2022-08-31,"Mykolaivka, Siverskodonetsk raion","48.753097,38.335799",,
40556,Self-propelled artillery,122mm 2S1 'Gvozdika',Destroyed,Russia,2022-08-31,"Siverskodonetsk raion, Luhansk oblast",,,
45220,Transport,KamAZ 6x6,Destroyed,Russia,2022-08-31,"Pravdyne, Kherson raion","46.702611,32.162222",,Z
7741,Infantry fighting vehicles,BMP-2(K),Damaged,Russia,2022-09-01,"Dovhenke, Izium raion","49.024367,37.325940",,Z
7747,Transport,2F510A transport vehicle (for 2S12 'Sani' mortar),Destroyed,Russia,2022-09-01,"Pravdyne, Kherson raion","46.730489,32.187448",,
7803,Infantry fighting vehicles,BTR-82A(M),Destroyed,Russia,2022-09-01,"Khreshchenivka, Beryslav raion","47.391167,33.814278",,"Turretless, Z"
7807,Infantry fighting vehicles,BMP-2(K),Destroyed,Russia,2022-09-01,"Bohorodychne, Kramatorsk raion","49.025201,37.471640",,V
7809,Infantry fighting vehicles,BMP-1(P),Destroyed,Russia,2022-09-01,"Bohorodychne, Kramatorsk raion","49.025194,37.471083",,Turretless
8052,Infantry fighting vehicles,BMD-2,Damaged,Russia,2022-09-01,Kherson oblast,,VDV (Russian Airborne Forces),V
9923,Tanks,T-72BA,Destroyed,Russia,2022-09-01,"Chystovodivka, Izium raion","49.397680,37.345291",488th Motor Rifle Regiment,Z
15082,Infantry fighting vehicles,BTR-MDM 'Rakushka',Destroyed,Russia,2022-09-01,"Burkhanivka, Bashtanka raion","46.98498,32.62202",VDV (Russian Airborne Forces),Shattered
17511,Helicopters,Ka-52 'Alligator' attack helicopter,Destroyed,Russia,2022-09-01,"Melitopol airbase, Melitopol","46.873228,35.299305",,Shattered
7798,Tanks,T-72B3,Destroyed,Russia,2022-09-02,"Novovoznesenske, Beryslav raion","47.43656,33.59853",,Turretless
7802,Tanks,T-80BV,Damaged,Russia,2022-09-02,"Zavitne Bazhannia, Volnovakha raion","47.7304,36.80285",,
7804,Self-propelled artillery,152mm 2S5 'Giatsint-S',Destroyed,Russia,2022-09-02,"Khreshchenivka, Beryslav raion","47.391722,33.814167",,
7806,Infantry fighting vehicles,BMP-2(K),Destroyed,Russia,2022-09-02,East Ukraine,,,Z
7811,Infantry fighting vehicles,BTR-80,Destroyed,Russia,2022-09-02,"Dovhenke, Izium raion",,,
7812,Engineering,MDK-3 trench-digging vehicle,Destroyed,Russia,2022-09-02,"Repyakhovka, Krasnaya raion","50.842583,35.437417",,
7814,Drones,Ptero-G0 'Kartograf' reconnaissance UAV,Destroyed,Russia,2022-09-02,Mykolaiv oblast,,,
7862,Anti-aircraft systems,72V6 combat vehicle (for 96K6 'Pantsir-S1'),Destroyed,Russia,2022-09-02,"Oleshky, Kherson raion","46.625667,32.765222",,"Turretless, Flipped"
7865,Drones,ZALA Z-16 (421-16Е) reconnaissance UAV,Captured,Russia,2022-09-02,East Ukraine,,,
7992,Transport,Unknown truck,Destroyed,Russia,2022-09-02,"Kozatske, Kakhovka raion","46.778879,33.323768",,
7993,Transport,Unknown truck,Destroyed,Russia,2022-09-02,"Kozatske, Kakhovka raion","46.778473,33.323681",,
7994,Transport,Unknown truck,Destroyed,Russia,2022-09-02,"Kozatske, Kakhovka raion","46.778466,33.323584",,
7995,Transport,Unknown truck,Destroyed,Russia,2022-09-02,"Kozatske, Kakhovka raion","46.778431,33.323733",,
7996,Transport,Unknown truck,Destroyed,Russia,2022-09-02,"Kozatske, Kakhovka raion","46.778350,33.323627",,
9784,Tanks,T-72B(1),Destroyed,Russia,2022-09-02,"Pisky, Pokrovsk raion","48.06586,37.65621",,
13119,Transport,KamAZ 6x6 with armoured cabin,Destroyed,Russia,2022-09-02,Luhansk oblast,,,Z
13120,Transport,KamAZ 6x6,Destroyed,Russia,2022-09-02,Luhansk oblast,,,Z
13122,Transport,KamAZ 6x6,Destroyed,Russia,2022-09-02,Luhansk oblast,,,
7799,Tanks,T-72*,Damaged,Russia,2022-09-03,"Donetsk, Donetsk raion","47.964167,37.585528",,
7810,Infantry fighting vehicles,BTR-80,Destroyed,Russia,2022-09-03,"Dovhenke, Izium raion",,,
7816,Tanks,T-72AV,Destroyed,Russia,2022-09-03,"Donetsk, Donetsk raion","47.964944,37.586083",,Turretless
7847,Tanks,T-64BV,Destroyed,Russia,2022-09-03,"Soledar, Bakhmut raion","48.683556,38.137528",,Turretless
7849,Infantry fighting vehicles,MT-LB(V),Destroyed,Russia,2022-09-03,"Borshchova, Kharkiv raion","50.166999,36.427512",,
7851,Infantry fighting vehicles,BTR-80,Destroyed,Russia,2022-09-03,"Khreshchenivka, Beryslav raion","47.374652,33.825288",,
7852,Infantry fighting vehicles,Unknown IFV,Destroyed,Russia,2022-09-03,"Khreshchenivka, Beryslav raion","47.374355,33.824658",,
7854,Infantry fighting vehicles,BTR-80,Destroyed,Russia,2022-09-03,"Khreshchenivka, Beryslav raion","47.374600,33.825288",,Z
7855,Transport,Unknown truck,Destroyed,Russia,2022-09-03,"Khreshchenivka, Beryslav raion","47.375156,33.824979",,
7860,Infantry fighting vehicles,BMP-2(K),Captured,Russia,2022-09-03,"Beryslav raion, Kherson oblast",,33rd Motor Rifle Regiment,Z
7871,Infantry fighting vehicles,BMP-2(K),Captured,Russia,2022-09-03,"Beryslav raion, Kherson oblast",,,Z
10588,Infantry fighting vehicles,BMP-2(K),Captured,Russia,2022-09-03,Kherson oblast,,,"O, PL-1"
12895,Transport,KamAZ 6x6,Destroyed,Russia,2022-09-03,"Khreshchenivka, Beryslav raion","47.37423,33.82492",,
13499,Infantry fighting vehicles,BMP-2(K),Destroyed,Russia,2022-09-03,,,,PL-1
16543,Self-propelled artillery,122mm 2S1 'Gvozdika',Destroyed,Russia,2022-09-03,"Oleksandrivka (Lyman hromada), Kramatorsk raion",,64th Separate Motor Rifle Brigade,V
16544,Self-propelled artillery,122mm 2S1 'Gvozdika',Destroyed,Russia,2022-09-03,"Oleksandrivka (Lyman hromada), Kramatorsk raion",,64th Separate Motor Rifle Brigade,"Turretless, V"
17695,Self-propelled artillery,122mm 2S1 'Gvozdika',Destroyed,Russia,2022-09-03,"Oleksandrivka (Lyman hromada), Kramatorsk raion",,64th Separate Motor Rifle Brigade,V
17696,Self-propelled artillery,152mm 2S3(M) 'Akatsiya',Destroyed,Russia,2022-09-03,"Oleksandrivka (Lyman hromada), Kramatorsk raion",,,"Turretless, Shattered, V, Flipped"
7864,Drones,'Orlan-10' reconnaissance UAV,Captured,Russia,2022-09-04,Dnipropetrovsk oblast,,,
7887,Infantry fighting vehicles,BMD-4M,Damaged,Russia,2022-09-04,Kherson oblast,,VDV (Russian Airborne Forces),
7888,Infantry fighting vehicles,BMD-2,Captured,Russia,2022-09-04,"Vysokopillia, Beryslav raion",,VDV (Russian Airborne Forces),
7892,"Command posts, communication",R-149MA3 command and staff vehicle,Captured,Russia,2022-09-04,"Mazanivka, Kramatorsk raion",,1st Guards Motor Rifle Regiment,"Z, Damaged"
7893,Towed artillery,152mm 2A65 'Msta-B' howitzer,Destroyed,Russia,2022-09-04,"Peremozhne (Vasylivka hromada), Vasylivka raion","47.450712,35.511641",,
7894,Transport,Unknown truck,Destroyed,Russia,2022-09-04,"Dolynka, Vasylivka raion",,,
7930,Transport,KamAZ 6x6 fuel tanker,Destroyed,Russia,2022-09-04,"Krasnolutskyi, Rovenky raion","48.154056,38.991639",,"Z, Flipped"
8631,Infantry fighting vehicles,BMD-2,Captured,Russia,2022-09-04,Kherson oblast,,810th Separate Guards Naval Infantry Brigade,"O, V"
15446,"Command posts, communication",R-149AKSh(-1) command and staff vehicle,Destroyed,Russia,2022-09-04,,,,KUNG
7881,Infantry fighting vehicles,MT-LBVM(K),Captured,Russia,2022-09-05,Kherson oblast,,34th Separate Mountain Motor Rifle Brigade,
7886,Infantry fighting vehicles,BMP-3,Captured,Russia,2022-09-05,,,,PL-1
7889,Infantry fighting vehicles,BMD-2,Captured,Russia,2022-09-05,"Beryslav raion, Kherson oblast",,56th Guards Air Assault Regiment,"Z, V"
7895,Towed artillery,152mm 2A65 'Msta-B' howitzer,Destroyed,Russia,2022-09-05,"Biliaivka, Beryslav raion","47.343028,33.670778",,
7896,Tanks,T-62*,Destroyed,Russia,2022-09-05,"Novopetrivka, Beryslav raion",,,Cope cage
7897,Tanks,T-62*,Destroyed,Russia,2022-09-05,"Novopetrivka, Beryslav raion",,,Cope cage
7919,Other,Unknown vehicle,Destroyed,Russia,2022-09-05,"Novopetrivka, Beryslav raion","47.429932254962004,33.47147228916904",,
7920,Tanks,T-72B Obr. 1989,Captured,Russia,2022-09-05,"Izium raion, Kharkiv oblast",,,V
7923,Infantry fighting vehicles,Unknown IFV,Destroyed,Russia,2022-09-05,"Kostromka, Beryslav raion","47.142722,33.148352",,Turretless
7925,Infantry fighting vehicles,BMD-2,Destroyed,Russia,2022-09-05,"Pravdyne, Kherson raion","46.753583,32.182028",VDV (Russian Airborne Forces),"Shattered, Z, ⧸"
7929,Anti-aircraft systems,9A317 TELAR (for 9K317 'Buk-M2'),Destroyed,Russia,2022-09-05,,,,
7937,Tanks,T-80BV,Captured,Russia,2022-09-05,"Krasnopillia, Kramatorsk raion","49.007233,37.377464",26th Guards Tank Regiment,Z
7978,Self-propelled artillery,152mm 2S19(M1) 'Msta-S',Destroyed,Russia,2022-09-05,"Kamianka, Izium raion","49.116889,37.323167",,
8038,Engineering,River link pontoon for unknown floating bridge system,Destroyed,Russia,2022-09-05,"Darivka, Kherson raion","46.742400,32.809829",,
9321,Infantry fighting vehicles,BMD-2,Captured,Russia,2022-09-05,Kherson oblast,,VDV (Russian Airborne Forces),"Z, V"
9418,Infantry mobility vehicles,ASN-233115 'Tigr-M SpN',Damaged,Russia,2022-09-05,"Nova Kakhovka, Kakhovka raion",,,Z
9953,Infantry fighting vehicles,BTR-D,Captured,Russia,2022-09-05,Kherson oblast,,VDV (Russian Airborne Forces),"Z, O, V"
10139,Tanks,T-72B3 Obr. 2016,Captured,Russia,2022-09-05,Kherson oblast,,228th Motor Rifle Regiment,O
10174,Infantry fighting vehicles,BMD-2,Captured,Russia,2022-09-05,Kherson oblast,,331st Guards Airborne Regiment,"Z, O, V"
18082,Engineering,MRM-M4.2 mechanical repair workshop,Destroyed,Russia,2022-09-05,East Ukraine,,,KUNG
7928,Infantry fighting vehicles,BMD-2,Captured,Russia,2022-09-06,"Vysokopillia, Beryslav raion",,VDV (Russian Airborne Forces),Z
7938,Tanks,Unknown tank,Destroyed,Russia,2022-09-06,Kherson oblast,,,
7939,Tanks,Unknown tank,Destroyed,Russia,2022-09-06,Kherson oblast,,,Turretless
7954,Infantry fighting vehicles,BMP-1 or -2,Destroyed,Russia,2022-09-06,Kherson oblast,,,
7959,Infantry fighting vehicles,BTR-D,Captured,Russia,2022-09-06,Kherson oblast,,VDV (Russian Airborne Forces),V
7968,Tanks,Unknown tank,Destroyed,Russia,2022-09-06,,,,
7976,Self-propelled artillery,152mm 2S3(M) 'Akatsiya',Destroyed,Russia,2022-09-06,"Davydovske (Petrivka), Volnovakha raion",,,Turretless
7977,Self-propelled artillery,152mm 2S3(M) 'Akatsiya',Destroyed,Russia,2022-09-06,"Davydovske (Petrivka), Volnovakha raion",,,"Turretless, Shattered"
8053,Infantry fighting vehicles,BMD-2,Captured,Russia,2022-09-06,"Olzhyne, Beryslav raion",,331st Guards Airborne Regiment,V
8071,Infantry fighting vehicles,BTR-82A(M),Captured,Russia,2022-09-06,"Davydiv Brid, Beryslav raion",,7th Military Base,"Z, PL-1"
8153,Infantry fighting vehicles,BTR-80,Captured,Russia,2022-09-06,Kharkiv oblast,,,Z
12212,Transport,KamAZ 6x6 with armoured cabin,Destroyed,Russia,2022-09-06,"Stepne, Beryslav raion","47.01984,33.38263",,KUNG
12213,Transport,KamAZ 6x6,Destroyed,Russia,2022-09-06,"Stepne, Beryslav raion","47.01987,33.38254",,KUNG
12730,Towed artillery,152mm 2A65 'Msta-B' howitzer,Destroyed,Russia,2022-09-06,,,,
24887,Transport,KamAZ 6x6,Destroyed,Russia,2022-09-06,"Stepne, Beryslav raion","47.01830,33.38379",,KUNG
38971,Tanks,T-72B3,Destroyed,Russia,2022-09-06,"Ternovi Pody, Mykolaiv raion","46.848111,32.390167",,"Turretless, Shattered, V"
7934,Tanks,T-72B3,Captured,Russia,2022-09-07,"Verbivka, Izium raion","49.491893,36.793279",11th Separate Tank Regiment,"Z, Damaged"
7935,Tanks,T-72B3,Captured,Russia,2022-09-07,"Slabunivka, Izium raion",,,
7936,Tanks,T-72B3 Obr. 2016,Captured,Russia,2022-09-07,"Bryhadyrivka (Balakliia hromada), Izium raion","49.56242,37.02364",26th Guards Tank Regiment,"Z, Cope cage"
7943,Infantry fighting vehicles,BTR-80,Destroyed,Russia,2022-09-07,"Novovoznesenske, Beryslav raion","47.44423,33.59206",,"Turretless, Z"
7945,Infantry fighting vehicles,BMP-1(P),Captured,Russia,2022-09-07,"Balakliia, Izium raion",,144th Guards Motor Rifle Division,Z
7952,Infantry fighting vehicles,BTR-D,Captured,Russia,2022-09-07,Kherson oblast,,VDV (Russian Airborne Forces),
7960,Infantry fighting vehicles,BMD-4M,Destroyed,Russia,2022-09-07,Kherson oblast,,VDV (Russian Airborne Forces),"Turretless, Shattered"
7962,Infantry fighting vehicles,BTR-82A(M),Destroyed,Russia,2022-09-07,Kharkiv oblast,,,
7966,Infantry fighting vehicles,BTR-80,Captured,Russia,2022-09-07,Kherson oblast,,126th Separate Guards Coastal Defense Brigade,Z
7969,Infantry mobility vehicles,Iveco LMV,Captured,Russia,2022-09-07,"Vysokopillia, Beryslav raion","47.49696,33.5207",,"Z, Damaged, Flipped"
7970,"Command posts, communication",R-149MA1 command and staff vehicle,Captured,Russia,2022-09-07,"Prolisne, Chuhuiv raion",,,Z
7971,Anti-tank systems,9P149 combat vehicle (for 9K114 'Shturm-S'),Captured,Russia,2022-09-07,"Prolisne, Chuhuiv raion",,,"Z, ☐"
7972,Towed artillery,100mm 2A29 MT-12 'Rapira' anti-tank gun,Captured,Russia,2022-09-07,"Bairak, Izium raion","49.411558,36.843333",,
7973,Towed artillery,152mm 2A65 'Msta-B' howitzer,Captured,Russia,2022-09-07,Kharkiv oblast,,,"Z, Damaged"
7979,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,Russia,2022-09-07,Kharkiv oblast,,11th Army Corps (RU),Z
7980,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Captured,Russia,2022-09-07,"Izium, Izium raion",,,"Z, Damaged"
7981,Rocket and missile artillery,220mm 9P140 BM-27 (for 9K57 'Uragan'),Destroyed,Russia,2022-09-07,"Ocheretuvate (Tokmak hromada), Polohy raion","47.354556,35.953743",,
7982,Anti-aircraft systems,23mm 2A13 ZU-23-2 AA gun,Captured,Russia,2022-09-07,"Bairak, Izium raion",,,Damaged
7988,Transport,Ural-4320,Destroyed,Russia,2022-09-07,"Izium, Izium raion",,488th Motor Rifle Regiment,
7989,Transport,2F510A transport vehicle (for 2S12 'Sani' mortar),Destroyed,Russia,2022-09-07,"Izium, Izium raion",,488th Motor Rifle Regiment,
7990,Transport,Ural-4320,Captured,Russia,2022-09-07,Kharkiv oblast,,Rosgvardiya,Z
7991,"Ambulances, medical vehicles",AS-4350.1 medical vehicle,Damaged,Russia,2022-09-07,Kharkiv oblast,,,KUNG
8005,Infantry fighting vehicles,BMP-2(K),Captured,Russia,2022-09-07,Kherson oblast,,,Damaged
8036,Infantry fighting vehicles,BTR-82A(M),Destroyed,Russia,2022-09-07,Zaporizhzhia oblast,,,Z
8044,Tanks,T-72B3 Obr. 2016,Captured,Russia,2022-09-07,"Bryhadyrivka (Balakliia hromada), Izium raion","49.56292,37.02271",26th Guards Tank Regiment,Z
8062,Infantry fighting vehicles,BMP-2(K),Captured,Russia,2022-09-07,"Balakliia, Izium raion","49.479352,36.846809",,"Z, PL-1, Damaged"
8659,Self-propelled artillery,152mm 2S19(M1) 'Msta-S',Destroyed,Russia,2022-09-07,"Yatskivka, Kramatorsk raion","49.18184,37.51801",,"Turretless, Shattered, Z"
8766,Infantry fighting vehicles,BMP-2(K),Damaged,Russia,2022-09-07,Kharkiv oblast,,,"Z, PL-1, ☐"
14504,Infantry fighting vehicles,MT-LB(V),Destroyed,Russia,2022-09-07,"Rivnopil (Velyka Novosilka hromada), Volnovakha raion","47.783619,36.674111",,
15081,Infantry fighting vehicles,BMP-2(K),Destroyed,Russia,2022-09-07,"Rivnopil (Velyka Novosilka hromada), Volnovakha raion","47.79005,36.71610",,
17499,Infantry fighting vehicles,BMP-1(P),Destroyed,Russia,2022-09-07,"Rivnopil (Velyka Novosilka hromada), Volnovakha raion","47.772056,36.724306",,O
18245,Infantry fighting vehicles,BMP-3,Destroyed,Russia,2022-09-07,"Staromaiorske, Volnovakha raion","47.746333,36.746250",,"Turretless, Shattered"
